year,session,subject,language,variant,material_type,filename,source_url,listing_url,local_path,status,size_bytes,sha256,retrieved_date,rights_note
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,French,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__SL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__SL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__SL_French.pdf,downloaded,800703,8424fdd2a3a3df6073ec8a1546019e883dbb71dca98a2ae94a3307a77e100f7a,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__SL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__SL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__SL_Spanish.pdf,downloaded,800013,d30c69336907d992380bba48128fe6c5bb2ce624c9ce1f8d70c6e6a1b7d6a26b,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_HL_markscheme.pdf,downloaded,739327,2041123c187caa75b265d8a690e1bab5b31e7984053a63f9ca2befe749291fcf,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__TZ1_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_HL.pdf,downloaded,846657,238631ede8edd380b97cca1c062031f49e01bb3884db7502498db4bd9f00c072,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1__TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_SL_markscheme.pdf,downloaded,618611,5ee42a3a30bdb3fcd84e9858baa429a113ae1748479238efc993c58e4fcd52c6,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__TZ1_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ1_SL.pdf,downloaded,678485,edb244f82f9535bab914b699a956d969cd03b20df1370e79fb185541d6189c1f,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_HL_markscheme.pdf,downloaded,694905,68f3ace615b9c10f672f8f8786701fd02466f554e902e8f0a44258f3e67a0a39,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__TZ2_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_HL.pdf,downloaded,1194125,04e49f1fce53307853df1e0cffa649f68f1ffecab884b102163a9cd7bfbc3922,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1__TZ2_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_SL_markscheme.pdf,downloaded,656570,b6673f2e98dc226561b39bcaf889f072eaedae6ae91c26b6c67d167992676d02,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1__TZ2_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1__TZ2_SL.pdf,downloaded,797302,189175261e90692830d8a7d1e7f7fffe19b61472dea98b7ba355f02309c8a7ca,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,German,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2__[German]_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__%5BGerman%5D_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__[German]_HL.pdf,downloaded,747837,3f85b10de16d5fff629e0808ba735f7273e28eb29924320ce7ca357e8df93a23,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,German,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2__[German]_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__%5BGerman%5D_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__[German]_SL.pdf,downloaded,688619,d7e040ad25f749b545b54bcf9ffcd6ae6cb5ca5ceebe1b47b31f2186d391ee9c,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,French,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2__HL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__HL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__HL_French.pdf,downloaded,733939,88b7f9b5cafe3624834386a9e09458ce816f7007adc0849d1048829b7f275b49,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2__HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__HL_Spanish.pdf,downloaded,735541,2348ee1af58113c8ef0fea2e81bbea34fbc43801805273bf729ff9b2b2288f80,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,French,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2__SL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__SL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__SL_French.pdf,downloaded,675735,d44a0da78de120d3eaeef360d3a1dac9cbe6cb6572de842483f7b61402b9fe3c,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2__SL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__SL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__SL_Spanish.pdf,downloaded,675747,f7aad01b503fbee832594b816ebd5c7a5fcabc76333c10537c2b5eac949e4e42,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2024,May 2024 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_2__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2024%20Examination%20Session/May%202024%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2024/May 2024 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ1_HL_markscheme.pdf,downloaded,851176,5a7a88570ffa42bc593da159a723f11d89c4089ed8cf9330c67f159332716d4c,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
